location,Year,Month,DSPS,surveyor_code,SURVEY_NUM,TAG_CNT,TAG_NUM,TAG_SURVEY_PERSDIVE
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,24,50,0,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,1,107,
WELC-N,2015,2,0,24,50,2,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,3,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,3,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,2,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,1,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,5,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,2,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,2,107,
WELC-N,2015,2,1,24,50,0,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,24,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,2,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,3,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,1,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC-N,2015,2,1,10,50,0,107,
WELC,2014,2,-2,1,50,2,42,
WELC,2014,2,-2,1,50,0,42,
WELC,2014,2,-2,1,50,2,42,
WELC,2014,2,-2,1,50,0,42,
WELC,2014,2,-2,1,50,0,42,
WELC,2014,2,-2,2,50,3,42,
WELC,2014,2,-2,2,50,1,42,
WELC,2014,2,-2,2,50,0,42,
WELC,2014,2,-2,2,50,0,42,
WELC,2014,2,-2,2,50,0,42,
WELC,2014,2,-2,2,50,0,42,
WELC,2014,2,-2,2,50,1,42,
WELC,2014,2,-2,2,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,1,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,1,42,
WELC,2014,2,-1,3,50,1,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,3,50,1,42,
WELC,2014,2,-1,3,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,2,42,
WELC,2014,2,-1,2,50,1,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,2,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,1,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,3,42,
WELC,2014,2,-1,4,50,3,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,1,42,
WELC,2014,2,-1,4,50,1,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,4,50,0,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,4,50,2,42,
WELC,2014,2,-1,1,50,1,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,1,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,-1,1,50,0,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,1,42,
WELC,2014,2,0,4,50,1,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,1,42,
WELC,2014,2,0,5,50,0,42,
WELC,2014,2,0,5,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,1,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,1,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,1,42,
WELC,2014,2,0,3,50,1,42,
WELC,2014,2,0,3,50,1,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,3,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,2,42,
WELC,2014,2,0,6,50,1,42,
WELC,2014,2,0,6,50,1,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,2,42,
WELC,2014,2,0,6,50,1,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,2,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,3,42,
WELC,2014,2,0,1,50,1,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,1,50,0,42,
WELC,2014,2,0,7,50,1,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,1,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,7,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,1,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,6,50,0,42,
WELC,2014,2,0,8,50,0,42,
WELC,2014,2,0,8,50,1,42,
WELC,2014,2,0,8,50,0,42,
WELC,2014,2,0,8,50,1,42,
WELC,2014,2,0,8,50,1,42,
WELC,2014,2,0,8,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,1,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,2,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,2,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,4,50,0,42,
WELC,2014,2,0,5,50,2,42,
WELC,2014,2,1,5,50,0,42,
WELC,2014,2,1,5,50,0,42,
WELC,2014,2,1,5,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,2,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,1,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,1,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,1,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,1,42,
WELC,2014,2,1,4,50,1,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,1,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,4,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,2,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,1,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,2,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,0,42,
WELC,2014,2,1,6,50,1,42,
WELC,2014,2,1,6,50,1,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,1,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,1,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,2,42,
WELC,2014,2,1,7,50,1,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,7,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,2,50,0,42,
WELC,2014,2,1,3,50,1,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,2,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2014,2,1,3,50,0,42,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,9,50,5,100,
WELC,2013,1,-4,9,50,2,100,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,9,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,0,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,1,100,
WELC,2013,1,-4,11,50,2,100,
WELC,2013,1,-4,11,50,3,100,
WELC,2013,1,-4,11,50,3,100,
WELC,2013,1,-4,12,50,1,100,
WELC,2013,1,-4,12,50,0,100,
WELC,2013,1,-4,12,50,0,100,
WELC,2013,1,-4,12,50,0,100,
WELC,2013,1,-4,12,50,1,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
